0.0625 0.0120599
0.125 0.0504178
0.1875 0.0914317
0.25 0.138992
0.3125 0.182369
0.375 0.226126
0.4375 0.271405
0.5 0.314295
0.5625 0.357594
0.625 0.398171
0.6875 0.441475
0.75 0.481495
0.8125 0.524393
0.875 0.566778
0.9375 0.606401
1 0.648841
