0.0625 0.0169999
0.125 0.0753767
0.1875 0.137853
0.25 0.210728
0.3125 0.277211
0.375 0.344754
0.4375 0.415106
0.5 0.481454
0.5625 0.548767
0.625 0.611588
0.6875 0.679046
0.75 0.741348
0.8125 0.808208
0.875 0.87367
0.9375 0.934924
1 1
