0.0625 0.020406
0.125 0.0771223
0.1875 0.146342
0.25 0.215018
0.3125 0.2847
0.375 0.351084
0.4375 0.41672
0.5 0.480853
0.5625 0.547559
0.625 0.614672
0.6875 0.679925
0.75 0.744978
0.8125 0.808884
0.875 0.8746
0.9375 0.938376
1 1
