0.0625 0.00513754
0.125 0.0252781
0.1875 0.0470243
0.25 0.0721708
0.3125 0.0956724
0.375 0.117978
0.4375 0.142006
0.5 0.164949
0.5625 0.186571
0.625 0.210168
0.6875 0.233144
0.75 0.254904
0.8125 0.278166
0.875 0.299245
0.9375 0.322219
1 0.34531
