0.0625 0.0121002
0.125 0.0704184
0.1875 0.13339
0.25 0.206225
0.3125 0.274342
0.375 0.339035
0.4375 0.408787
0.5 0.475396
0.5625 0.538254
0.625 0.607075
0.6875 0.673846
0.75 0.7372
0.8125 0.804967
0.875 0.866373
0.9375 0.933174
1 1
